{'id': 500001, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600779, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600780, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600781, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600782, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600783, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600784, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600785, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600786, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600787, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600788, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600789, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600790, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600791, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600792, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600793, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600794, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600795, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600796, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600797, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600798, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600799, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600800, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600801, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600802, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600803, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600804, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600805, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600806, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600807, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600808, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600809, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600810, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600811, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600812, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600813, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600814, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600815, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600816, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600817, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600818, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600819, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600820, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600821, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600822, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600823, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600824, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600825, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600826, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600827, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600828, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600829, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600830, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600831, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600832, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600833, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600834, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600835, 'value': 'UNKNOWN', 'test_case': 'EXIST2024'}
{'id': 600836, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600837, 'value': 'UNKNOWN', 'test_case': 'EXIST2024'}
{'id': 600838, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600839, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600840, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600841, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600842, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600843, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600844, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600845, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600846, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600847, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600848, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600849, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600850, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600851, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600852, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600853, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600854, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600855, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600856, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600857, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600858, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600859, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600860, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600861, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600862, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600863, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600864, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600865, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600866, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600867, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600868, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600869, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600870, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600871, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600872, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600873, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600874, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600875, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600876, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600877, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600878, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600879, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600880, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600881, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600882, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600883, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600884, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600885, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600886, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600887, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600888, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600889, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600890, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600891, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600892, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600893, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600894, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600895, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600896, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600897, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600898, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600899, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600900, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600901, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600902, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600903, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600904, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600905, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600906, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600907, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600908, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600909, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600910, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600911, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600912, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600913, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600914, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600915, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600916, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600917, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600918, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600919, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600920, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600921, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600922, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600923, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600924, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600925, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600926, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600927, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600928, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600929, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600930, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600931, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600932, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600933, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600934, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600935, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600936, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600937, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600938, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600939, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600940, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600941, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600942, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600943, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600944, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600945, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600946, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600947, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600948, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600949, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600950, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600951, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600952, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600953, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600954, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600955, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600956, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600957, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600958, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600959, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600960, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600961, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600962, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600963, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600964, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600965, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600966, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600967, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600968, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600969, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600970, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600971, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600972, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600973, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600974, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600975, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600976, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600977, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600978, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
