{'id': 500001, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600446, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600447, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600448, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600449, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600450, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600451, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600452, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600453, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600454, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600455, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600456, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600457, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600458, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600459, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600460, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600461, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600462, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600463, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600464, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600465, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600466, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600467, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600468, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600469, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600470, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600471, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600472, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600473, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600474, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600475, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600476, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600477, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600478, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600479, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600480, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600481, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600482, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600483, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600484, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600485, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600486, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600487, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600488, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600489, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600490, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600491, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600492, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600493, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600494, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600495, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600496, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600497, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600498, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600499, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600500, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600501, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600502, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600503, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600504, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600505, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600506, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600507, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600508, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600509, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600510, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600511, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600512, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600513, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600514, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600515, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600516, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600517, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600518, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600519, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600520, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600521, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600522, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600523, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600524, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600525, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600526, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600527, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600528, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600529, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600530, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600531, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600532, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600533, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600534, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600535, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600536, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600537, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600538, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600539, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600540, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600541, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600542, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600543, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600544, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600545, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600546, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600547, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600548, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600549, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600550, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600551, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600552, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600553, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600554, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600555, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600556, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600557, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600558, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600559, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600560, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600561, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600562, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600563, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600564, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600565, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600566, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600567, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600568, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600569, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600570, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600571, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600572, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600573, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600574, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600575, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600576, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600577, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600578, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600579, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600580, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600581, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600582, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600583, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600584, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600585, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600586, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600587, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600588, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600589, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600590, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600591, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600592, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600593, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600594, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600595, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600596, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600597, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600598, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600599, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600600, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600601, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600602, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600603, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600604, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600605, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600606, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600607, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600608, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600609, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600610, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600611, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600612, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600613, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600614, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600615, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600616, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600617, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600618, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600619, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600620, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600621, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600622, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600623, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600624, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600625, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600626, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600627, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600628, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600629, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600630, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600631, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600632, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600633, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600634, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600635, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600636, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600637, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600638, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600639, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600640, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600641, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600642, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600643, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600644, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600645, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600646, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600647, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600648, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600649, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600650, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600651, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600652, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600653, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600654, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600655, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600656, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600657, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600658, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600659, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600660, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600661, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600662, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600663, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600664, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600665, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600666, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600667, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600668, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600669, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600670, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600671, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600672, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600673, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600674, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600675, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600676, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600677, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600678, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600679, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600680, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600681, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600682, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600683, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600684, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600685, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600686, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600687, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600688, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600689, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600690, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600691, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600692, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600693, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600694, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600695, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600696, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600697, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600698, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600699, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600700, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600701, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600702, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600703, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600704, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600705, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600706, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600707, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600708, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600709, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600710, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600711, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600712, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600713, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600714, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600715, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600716, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600717, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600718, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600719, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600720, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600721, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600722, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600723, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600724, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600725, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600726, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600727, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600728, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600729, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600730, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600731, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600732, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600733, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600734, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600735, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600736, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600737, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600738, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600739, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600740, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600741, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600742, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600743, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600744, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600745, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600746, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600747, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600748, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600749, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
